,waktu,id,username,teks
581,2022-07-06 15:31:24,1544705582523097089,Noor Shahira,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
582,2022-07-06 15:30:09,1544705268856258562,Sayyeeda Zahra,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
583,2022-07-06 15:27:30,1544704598707179520,Dina Mardinawati,"b'RT @zakkafm: Bagaimana dengan researcher / designer / data analyst (scientist). Secara umum yang saya lihat, demand-nya lebih tinggi daripa\xe2\x80\xa6'"
584,2022-07-06 15:26:21,1544704310960721920,2019 Novel Crown Benjo 2019-nCoB🇲🇾🇲🇾🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
585,2022-07-06 15:24:35,1544703867228913664,Jie,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
586,2022-07-06 15:23:30,1544703594834034689,h.anis,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
587,2022-07-06 15:23:24,1544703567394926593,Wekxo,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
588,2022-07-06 15:23:24,1544703566056542209,Juani Munir,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
589,2022-07-06 15:10:11,1544700240049356800,fahim,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
590,2022-07-06 15:08:02,1544699702834532352,Saphira,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
591,2022-07-06 15:04:40,1544698853085315072,Amir Anwar,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
592,2022-07-06 14:58:04,1544697194334519296,モハメド🇲🇾🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
593,2022-07-06 14:54:27,1544696284451598337,bunga iris🌺,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
594,2022-07-06 14:52:57,1544695906922287104,An,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
595,2022-07-06 14:50:33,1544695302804111361,met,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
596,2022-07-06 14:49:13,1544694965233909760,NF,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
597,2022-07-06 14:45:54,1544694129791102977,공찬식's 여친! 🥳👍🏻💓 BTW I'm 29 inflation is REAL,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
598,2022-07-06 14:45:22,1544693997561872384,zul,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
599,2022-07-06 14:40:42,1544692822640840705,honeyandtea,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
600,2022-07-06 14:40:15,1544692708547039232,Daddy,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
601,2022-07-06 14:40:00,1544692644898828288,아즈리,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
602,2022-07-06 14:36:14,1544691697572909057,Tinaaaa,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
603,2022-07-06 14:34:42,1544691311114334208,🌸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
604,2022-07-06 14:27:46,1544689568422645760,johnluuu,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
605,2022-07-06 14:23:21,1544688454243459072,mohd norhirwan,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
606,2022-07-06 14:21:24,1544687964441411584,Faris,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
607,2022-07-06 14:19:07,1544687392740610048,PEMUDA UMNO SELANGOR,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
608,2022-07-06 14:17:29,1544686978414759936,Nur Suraya 🇲🇾🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
609,2022-07-06 14:10:28,1544685213682323456,AfieqqDanial,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
610,2022-07-06 14:05:14,1544683896327258113,1ffah,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
611,2022-07-06 14:00:18,1544682655874256896,아시긴,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
612,2022-07-06 13:58:57,1544682314751389696,wuvme,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
613,2022-07-06 13:58:22,1544682167074430976,olin,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
614,2022-07-06 13:56:16,1544681641209376768,Cher,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
615,2022-07-06 13:49:28,1544679930029817856,Muhammad Zufayri,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
616,2022-07-06 13:47:25,1544679414826381312,dee,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
617,2022-07-06 13:46:03,1544679067370213376,Deknaaaa_🇲🇾🦉,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
618,2022-07-06 13:44:42,1544678728353329153,🇲🇾نورفاتين اميره,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
619,2022-07-06 13:40:22,1544677637893029888,Sofiah Kamal,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
620,2022-07-06 13:39:30,1544677421194133505,アイシャ/ عَائِشَةُ 🇲🇾🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
621,2022-07-06 13:35:41,1544676459062497280,wē,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
622,2022-07-06 13:32:05,1544675553218740224,hafyza,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
623,2022-07-06 13:26:17,1544674093127315456,FazrenShahidi,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
624,2022-07-06 13:21:19,1544672843174391808,ママット ゲリガ #StaySafe 🇲🇾🇲🇾🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
625,2022-07-06 13:17:40,1544671924348850177,sγακιr ∈ ℝ,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
626,2022-07-06 13:17:03,1544671770321784833,Johann,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
627,2022-07-06 13:15:47,1544671450275397633,Nudtz 🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
628,2022-07-06 13:15:41,1544671428330803203,ZER,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
629,2022-07-06 13:14:34,1544671146389676032,oh boii she,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
630,2022-07-06 13:12:23,1544670595027111937,Komputive,"b'@codingfess data itu belajar AI, Matematika, dan statistika, nder. nggak perlu fokus software engineer wkwk, klo da\xe2\x80\xa6 https://t.co/Q5bPp19Uye'"
631,2022-07-06 13:10:58,1544670239178526720,fdlhntshaa🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
632,2022-07-06 13:08:39,1544669655448842242,Wak Piee,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
633,2022-07-06 13:06:52,1544669209606516738,chel,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
634,2022-07-06 13:04:50,1544668698547744769,Farah 🐱,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
635,2022-07-06 13:04:14,1544668547242082304,𝙁𝙖𝙧𝙝𝙖𝙣,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
636,2022-07-06 13:00:12,1544667531352231936,🇲🇾 ايدا شارينا,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
637,2022-07-06 12:58:30,1544667101289664513,bazli,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
638,2022-07-06 12:58:07,1544667004904214528,남자 친구,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
639,2022-07-06 12:58:03,1544666991583059969,kamsia,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
640,2022-07-06 12:55:44,1544666406989418497,DM🏴 #RakyatJagaRakyat,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
641,2022-07-06 12:52:01,1544665471219142658,jimonk🏴🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
642,2022-07-06 12:49:31,1544664843109539840,Ash Galadriel,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
643,2022-07-06 12:47:17,1544664282134380544,Tyra,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
644,2022-07-06 12:45:19,1544663785289691136,🕊,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
645,2022-07-06 12:44:33,1544663592787619840,아인닛🇵🇸🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
646,2022-07-06 12:41:36,1544662851125932034,Mohamad As’ad,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
647,2022-07-06 12:41:33,1544662837934854144,Nazif Helmy,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
648,2022-07-06 12:38:07,1544661972243075073,CODINGFESS,"b'tapi kalo aku nanya, kerja di dunia data itu kebanyakan S2 ya? Boleh aku seriusin dari sekarang buat fokusin di dun\xe2\x80\xa6 https://t.co/qSPbTU8EvA'"
649,2022-07-06 12:38:06,1544661971085037569,CODINGFESS,"b'kerja, kepengen jadi orang yg fokus di dunia data, tapi kata orang lain, harus kerja di dunia software engineer dul\xe2\x80\xa6 https://t.co/ARz5MZcd7h'"
650,2022-07-06 12:35:53,1544661412366221312,Khaidir Zakaria,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
651,2022-07-06 12:32:33,1544660571865612288,عارف فهمي,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
652,2022-07-06 12:30:55,1544660159586115584,Dahlea,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
653,2022-07-06 12:29:24,1544659778869243904,Rumi,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
654,2022-07-06 12:28:13,1544659479714639874,شازان‹•.•›,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
655,2022-07-06 12:26:56,1544659160276426757,sabrina,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
656,2022-07-06 12:26:54,1544659149169930242,fina 💜,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
657,2022-07-06 12:26:32,1544659058686320640,김 Heion シ,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
658,2022-07-06 12:23:04,1544658184602005504,kentang_goreng,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
659,2022-07-06 12:21:27,1544657779255693312,atqh 🇵🇸🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
660,2022-07-06 12:12:30,1544655527338119169,MM,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
661,2022-07-06 12:10:39,1544655062034784261,shushu,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
662,2022-07-06 12:09:53,1544654866106261505,فخر الرازي,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
663,2022-07-06 12:09:31,1544654774708375552,hfz’♠️,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
664,2022-07-06 12:08:38,1544654554507390976,omar sus,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
665,2022-07-06 12:07:41,1544654316270526466,.,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
666,2022-07-06 12:07:39,1544654307660021760,🐉,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
667,2022-07-06 12:06:33,1544654029401518080,Bad_bravo,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
668,2022-07-06 12:04:44,1544653570963689472,Twittariff ,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
669,2022-07-06 12:03:35,1544653283414814720,Fikri,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
670,2022-07-06 12:02:45,1544653072768679938,ammar,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
671,2022-07-06 12:02:08,1544652916166098944,piaaa PruBsn Takaful,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
672,2022-07-06 11:54:22,1544650962639683585,mikeyyyyyyy,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
673,2022-07-06 11:54:11,1544650919039860737,Atim,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
674,2022-07-06 11:51:04,1544650133484122113,Invisible Prey,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
675,2022-07-06 11:50:33,1544650001380388864,Syumay,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
676,2022-07-06 11:47:03,1544649120711069696,Farid,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
677,2022-07-06 11:46:04,1544648876451594242,Khalida Khalid,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
678,2022-07-06 11:38:27,1544646958769655809,MT [B],b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
679,2022-07-06 11:36:33,1544646479289401345,syfqaishak,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
680,2022-07-06 11:32:50,1544645543519191040,jenna_,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
681,2022-07-06 11:31:17,1544645155680288768,kiwww,"b'@collegemenfess kalo mau berkembang, lulusan matematika worth it bangt jadi data science, data engineer gt gasi'"
682,2022-07-06 11:29:27,1544644692536852480,Rohaida,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
683,2022-07-06 11:28:44,1544644512848711680,she 💕,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
684,2022-07-06 11:27:54,1544644302822727680,msaifull,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
685,2022-07-06 11:27:22,1544644166377844736,하이🍀,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
686,2022-07-06 11:27:05,1544644098090422278,Spring 🌻,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
687,2022-07-06 11:25:26,1544643683676725248,루,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
688,2022-07-06 11:24:30,1544643446430134272,TK,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
689,2022-07-06 11:21:02,1544642576548270080,Penulis Sabda Hatimu,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
690,2022-07-06 11:18:19,1544641891492569090,Echo Limo,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
691,2022-07-06 11:18:14,1544641869795115008,raa in the box -slow-,"b'@collegemenfess Temen w kerja di finance, ada yg jdi analyst, data scientist, data engineer jg, tpi ini math murni\xe2\x80\xa6 https://t.co/8TbWKCh5pu'"
